frame_id	pos_x	pos_y	yaw	dx	dy	z
0.0	48.36486244320002	39.675256433	-3.141592653589793	-1.2462993030000007	-0.0	0
26.4	15.462560844	39.675256433	-3.141592653589793	-1.2462993030000007	-0.0	0
27.4	14.216261541	39.675256433	-3.0068213691120618	-1.2462993029999987	-0.16898973600000033	0
28.4	12.969962238	39.506266697	-3.141592653589793	-1.2462993030000007	-0.0	0
29.4	11.723662935	39.506266697	-2.979393820126409	-1.1618044350000005	-0.19011345300000215	0
30.4	10.5618585	39.316153244	-3.0750244898139694	-1.267423019999999	-0.08449486800000017	0
31.4	9.29443548	39.231658376	-3.0068213691120618	-1.2462993030000007	-0.16898973600000033	0
32.4	8.048136177	39.06266864	-2.9409397762699063	-1.2462993029999998	-0.2534846040000005	0
33.4	6.801836874	38.809184036	-3.0715320709513376	-1.2040518689999997	-0.08449486800000017	0
34.4	5.597785005	38.724689168	-2.9247190379233885	-1.2462993030000007	-0.2746083209999952	0
35.4	4.351485702	38.450080847	-3.0227523090220276	-1.4152890389999997	-0.16898973600000033	0
36.4	2.936196663	38.281091111	-2.8568622150670806	-1.732144794	-0.506969208000001	0
37.4	1.204051869	37.774121903	-3.141592653589793	-0.0	-0.0	0
38.4	1.204051869	37.774121903	-3.141592653589793	-0.0	-0.0	0
39.4	1.204051869	37.774121903	-3.141592653589793	-0.0	-0.0	0
40.4	1.204051869	37.774121903	-3.141592653589793	-0.0	-0.0	0
41.4	1.204051869	37.774121903	-3.141592653589793	-0.0	-0.0	0
42.4	1.204051869	37.774121903	-3.141592653589793	-0.0	-0.0	0
43.4	1.204051869	37.774121903	-3.141592653589793	-0.0	-0.0	0
