frame_id	pos_x	pos_y	yaw	dx	dy	z
0.0	48.4704810282	41.1792650834	-3.0068213691120618	-1.2462993030000007	-0.16898973600000033	0
0.4	47.971961307	41.111669189	-3.0068213691120618	-1.2462993030000007	-0.16898973600000033	0
1.4	46.725662004	40.942679453	-3.0068213691120618	-1.2462993030000007	-0.16898973600000033	0
2.4	45.479362701	40.773689716999996	-2.9996955989856353	-1.1829281520000023	-0.16898973599999323	0
3.4	44.296434549	40.604699981	-3.2786588278999744	-1.2251755859999989	0.16898973599999323	0
4.4	43.071258963	40.773689716999996	-3.1415926535897922	-1.2674230199999954	-0.0	0
5.4	41.803835943	40.773689716999996	-3.1415926535897922	-1.2462993030000007	-0.0	0
6.4	40.55753664	40.773689716999996	-3.209285676283762	-1.2462993030000007	0.08449486800000017	0
7.3999999999999995	39.311237337	40.858184585	-3.141592653589793	-1.1829281520000023	-0.0	0
8.4	38.128309185	40.858184585	-3.141592653589793	-1.2251755859999989	-0.0	0
9.4	36.903133599	40.858184585	-3.141592653589793	-1.2251755859999989	-0.0	0
10.4	35.677958013	40.858184585	-3.0068213691120618	-1.2462993030000007	-0.16898973600000033	0
11.4	34.43165871	40.689194848999996	-3.072736164288754	-1.2251755859999989	-0.08449486799999306	0
12.4	33.206483124	40.604699981	-3.0045264792796056	-1.2251755860000024	-0.16898973600000033	0
13.4	31.981307538	40.435710245	-3.0727361642887483	-1.2251755859999989	-0.08449486800000017	0
14.4	30.756131952	40.351215377	-3.004526479279605	-1.2251755859999989	-0.16898973600000033	0
15.4	29.530956366	40.182225641	-3.141592653589793	-1.2674230200000025	-0.0	0
16.4	28.263533346	40.182225641	-3.141592653589793	-1.2462993029999971	-0.0	0
17.4	27.017234043000002	40.182225641	-3.141592653589793	-1.2462993030000007	-0.0	0
18.4	25.77093474	40.182225641	-3.2622163221698948	-1.3941653220000028	0.16898973600000033	0
19.4	24.376769418	40.351215377	-3.2012233667209617	-1.4152890389999975	0.08449486800000017	0
20.4	22.961480379	40.435710245	-3.2030536094725583	-1.373041605000001	0.08449486800000017	0
21.4	21.588438774	40.520205113	-3.0021525964984543	-1.2040518690000006	-0.16898973600000033	0
22.4	20.384386905	40.351215377	-3.0021525964984543	-1.2040518690000006	-0.16898973600000033	0
23.4	19.180335036	40.182225641	-3.0045264792796043	-1.2251755859999989	-0.16898973600000033	0
24.4	17.95515945	40.013235905	-2.8809902618424514	-0.6337115100000013	-0.16898973600000033	0
25.4	17.32144794	39.844246169	-3.1415926535897922	-0.0	-0.0	0
26.4	17.32144794	39.844246169	-3.1415926535897922	-0.0	-0.0	0
27.4	17.32144794	39.844246169	-3.1415926535897922	-0.0	-0.0	0
