frame_id	pos_x	pos_y	yaw	dx	dy	z
0.0	79.38715322940001	34.935094338200145	2.892882664496275	-1.3307941710000009	0.33797947199999356	0
21.4	50.90815797	42.167855039	2.892882664496275	-1.3307941710000009	0.33797947199999356	0
22.4	49.577363799	42.505834510999996	3.0152845365265524	-1.3307941709999938	0.16898973600000033	0
23.4	48.246569628	42.674824247	2.89288266449627	-1.3307941710000009	0.33797947200000067	0
24.4	46.915775457	43.012803719	3.141592653589793	-1.2462993030000007	-0.0	0
25.4	45.669476154	43.012803719	3.141592653589793	-1.013938416000002	-0.0	0
26.4	44.655537738	43.012803719	3.02096898500969	-1.3941653219999992	0.16898973600000033	0
27.4	43.261372416	43.181793455	3.080131697707027	-1.3730416049999974	0.08449486800000017	0
28.4	41.888330811	43.266288323	3.078185701622961	-1.3307941710000009	0.08449486800000017	0
29.4	40.55753664	43.350783191	3.079173843593836	-1.3519178880000027	0.08449486800000017	0
30.4	39.205618752	43.435278059	3.081060633807686	-1.3941653219999992	0.08449486800000017	0
31.4	37.81145343	43.519772927	3.0771658141642395	-1.309670453999999	0.08449486800000017	0
32.4	36.501782976	43.604267795	3.079173843593836	-1.3519178880000027	0.08449486800000017	0
33.4	35.149865088	43.688762663	3.0791738435938356	-1.3519178879999956	0.08449486800000017	0
34.4	33.7979472	43.773257531	3.017237659043032	-1.3519178880000027	0.16898973600000033	0
35.4	32.446029312	43.942247267	3.141592653589793	-1.373041605000001	-0.0	0
36.4	31.072987707	43.942247267	3.013269425903998	-1.309670453999999	0.16898973600000033	0
37.4	29.763317253	44.111237003	3.141592653589793	-1.373041605000001	-0.0	0
38.4	28.390275648	44.111237003	3.019131596172451	-1.3730416049999974	0.16898973600000033	0
39.4	27.017234043000002	44.280226739	3.141592653589793	-1.3096704540000026	-0.0	0
40.4	25.707563589	44.280226739	3.02096898500969	-1.3941653219999992	0.16898973600000033	0
41.4	24.313398267	44.449216475	3.141592653589793	-1.309670453999999	-0.0	0
42.4	23.003727813	44.449216475	3.017237659043032	-1.3519178880000027	0.16898973600000033	0
43.4	21.651809925	44.618206211	2.9210988922231196	-1.2251755859999989	0.2746083210000023	0
44.4	20.426634339	44.892814532	2.999695598985629	-1.1829281519999988	0.16898973600000033	0
45.4	19.243706187	45.061804268	2.9157809720464405	-1.5631550579999995	0.3591031889999954	0
46.4	17.680551129	45.420907457	2.7301364101760903	-1.1618044350000005	0.506969208000001	0
47.4	16.518746694	45.927876665	1.9451299428024806	-0.4647217740000009	1.1829281520000023	0
48.4	16.05402492	47.110804817	1.5707963267948966	-0.0	1.7321447939999999	0
49.4	16.05402492	48.842949611	3.141592653589793	-0.0	-0.0	0
50.4	16.05402492	48.842949611	3.141592653589793	-0.0	-0.0	0
51.4	16.05402492	48.842949611	3.141592653589793	-0.0	-0.0	0
52.4	16.05402492	48.842949611	3.141592653589793	-0.0	-0.0	0
53.4	16.05402492	48.842949611	3.141592653589793	-0.0	-0.0	0
54.4	16.05402492	48.842949611	3.141592653589793	-0.0	-0.0	0
55.4	16.05402492	48.842949611	3.141592653589793	-0.0	-0.0	0
56.4	16.05402492	48.842949611	3.141592653589793	-0.0	-0.0	0
57.4	16.05402492	48.842949611	3.141592653589793	-0.0	-0.0	0
58.4	16.05402492	48.842949611	3.141592653589793	-0.0	-0.0	0
59.4	16.05402492	48.842949611	3.141592653589793	-0.0	-0.0	0
60.4	16.05402492	48.842949611	3.141592653589793	-0.0	-0.0	0
