frame_id	pos_x	pos_y	yaw	dx	dy	z
0.0	85.80876319740003	43.519772927	-3.141592653589793	-5.238681816000004	-0.0	0
6.4	52.281199575	43.519772927	-3.141592653589793	-5.238681816000004	-0.0	0
7.3999999999999995	47.042517759	43.519772927	-3.109345771154539	-5.238681815999996	-0.16898973600000033	0
8.4	41.803835943	43.350783191	-3.109345771154539	-5.238681816000004	-0.16898973600000033	0
9.4	36.565154127	43.181793455	-3.113822016996372	-6.083630495999998	-0.16898973600000033	0
10.4	30.481523631	43.012803719	-3.1157919284883686	-6.548352270000001	-0.16898973600000033	0
11.4	23.933171361	42.843813983	-3.128564074852702	-6.484981119	-0.08449486800000017	0
12.4	17.448190242	42.759319115	-3.1157919284883686	-6.548352269999999	-0.16898973600000033	0
13.4	10.899837972	42.590329378999996	-3.115708468226081	-6.5272285530000005	-0.16898973599999323	0
14.4	4.372609419	42.421339643	-3.1002938352201865	-2.5559697569999997	-0.10561858500000199	0
15.4	1.816639662	42.315721058	-3.141592653589793	-0.0	-0.0	0
16.4	1.816639662	42.315721058	-3.141592653589793	-0.0	-0.0	0
17.4	1.816639662	42.315721058	-3.141592653589793	-0.0	-0.0	0
18.4	1.816639662	42.315721058	-3.141592653589793	-0.0	-0.0	0
19.4	1.816639662	42.315721058	-3.141592653589793	-0.0	-0.0	0
20.4	1.816639662	42.315721058	-3.141592653589793	-0.0	-0.0	0
21.4	1.816639662	42.315721058	-3.141592653589793	-0.0	-0.0	0
22.4	1.816639662	42.315721058	-3.141592653589793	-0.0	-0.0	0
23.4	1.816639662	42.315721058	-3.141592653589793	-0.0	-0.0	0
24.4	1.816639662	42.315721058	-3.141592653589793	-0.0	-0.0	0
25.4	1.816639662	42.315721058	-3.141592653589793	-0.0	-0.0	0
26.4	1.816639662	42.315721058	-3.141592653589793	-0.0	-0.0	0
27.4	1.816639662	42.315721058	-3.141592653589793	-0.0	-0.0	0
