frame_id	pos_x	pos_y	yaw	dx	dy	z
0.0	15.1921772664	46.1306643482	1.6914199953749995	-0.16898973600000033	1.3941653219999992	0
0.4	15.124581372	46.688330477	1.6914199953749995	-0.16898973600000033	1.3941653219999992	0
1.4	14.955591636	48.082495799	1.5707963267948966	-0.0	0.33797947200000067	0
2.4	14.955591636	48.420475271	3.141592653589793	-0.0	-0.0	0
3.4	14.955591636	48.420475271	3.141592653589793	-0.0	-0.0	0
4.4	14.955591636	48.420475271	3.141592653589793	-0.0	-0.0	0
5.4	14.955591636	48.420475271	3.141592653589793	-0.0	-0.0	0
6.4	14.955591636	48.420475271	3.141592653589793	-0.0	-0.0	0
7.3999999999999995	14.955591636	48.420475271	3.141592653589793	-0.0	-0.0	0
8.4	14.955591636	48.420475271	3.141592653589793	-0.0	-0.0	0
9.4	14.955591636	48.420475271	4.985397683471399	0.1478660190000003	-0.5280929250000028	0
10.4	15.103457655	47.892382346	5.054004471032498	0.33797947200000067	-0.9505672649999966	0
11.4	15.441437127	46.941815081	5.0490637997714165	0.2957320380000006	-0.8449486800000017	0
12.4	15.737169165000001	46.096866401	5.419003182792991	0.7393300949999997	-0.8660723970000035	0
13.4	16.47649926	45.230794003999996	5.793227980925861	1.267423019999999	-0.6759589439999942	0
14.4	17.74392228	44.55483506	5.876214521810812	1.2251755859999989	-0.5280929250000028	0
15.4	18.969097866	44.026742135	6.022582915432245	1.2674230200000025	-0.33797947200000067	0
16.4	20.236520886	43.688762663	6.148414022701855	1.2462993030000007	-0.16898973600000033	0
17.4	21.482820189	43.519772927	6.000089521880089	1.161804434999997	-0.33797947200000067	0
18.4	22.644624624	43.181793455	5.952887952350332	1.478660190000003	-0.506969208000001	0
19.4	24.123284814	42.674824247	6.044940549000844	1.4786601899999994	-0.3591031889999954	0
20.4	25.601945004	42.315721058	6.061535744200908	1.4997839069999976	-0.33797947200000067	0
21.4	27.101728911	41.977741586	6.0183679772737975	1.2462993030000007	-0.33797947200000067	0
22.4	28.348028214	41.639762114	6.004885648174475	1.1829281520000023	-0.33797947200000067	0
23.4	29.530956366	41.301782642	5.983409237079604	1.161804434999997	-0.3591031890000025	0
24.4	30.692760801	40.942679453	6.000089521880096	1.1618044350000005	-0.33797947199999356	0
25.4	31.854565236	40.604699981	6.1568771901163455	1.3307941710000009	-0.16898973600000033	0
26.4	33.185359407	40.435710245	6.219778355212754	1.3307941710000009	-0.08449486800000017	0
27.4	34.516153578	40.351215377	6.0978373571838915	1.3519178880000027	-0.2534846040000005	0
28.4	35.868071466	40.097730773	6.1568771901163455	1.3307941709999938	-0.16898973600000033	0
29.4	37.198865637	39.928741037	6.105959922229866	1.415289039000001	-0.2534846040000005	0
30.4	38.614154676	39.675256433	6.1568771901163455	1.3307941710000009	-0.16898973600000033	0
31.4	39.944948847	39.506266697	6.082786753353706	1.3519178880000027	-0.2746083210000023	0
32.4	41.296866735	39.231658376	6.1568771901163455	1.3307941710000009	-0.16898973600000033	0
33.4	42.627660906	39.06266864	6.105959922229866	1.415289039000001	-0.2534846040000005	0
34.4	44.042949945000004	38.809184036	6.143476432890425	1.3519178879999956	-0.19011345299999505	0
35.4	45.394867833	38.619070583	6.1568771901163455	1.3307941710000009	-0.16898973600000033	0
36.4	46.725662004	38.450080847	6.100625454048679	1.3730416049999974	-0.2534846040000005	0
37.4	48.098703609	38.196596243	6.1588303126328245	1.3519178880000027	-0.16898973600000033	0
38.4	49.450621497	38.027606507	6.100625454048679	1.3730416049999974	-0.2534846040000005	0
39.4	50.823663102	37.774121903	6.1568771901163455	1.3307941710000009	-0.16898973600000033	0
40.4	52.154457273	37.605132167	6.0978373571838915	1.3519178880000027	-0.2534846040000005	0
41.4	53.506375161	37.351647563	6.103331807387107	1.3941653219999992	-0.2534846040000005	0
42.4	54.900540483	37.098162959	5.071159650655262	0.2534846040000005	-0.6759589440000013	0
43.4	55.154025087	36.422204015	5.071159650655262	0.2534846040000005	-0.6759589440000013	0
