frame_id	pos_x	pos_y	yaw	dx	dy	z
0.0	25.909371100799998	10.080002866000001	-0.0	0.06949938600000038	-0.0	0
1.2	25.992770364	10.080002866000001	-0.0	0.06949938600000038	-0.0	0
2.2	26.06226975	10.080002866000001	-3.141592653589793	-0.0	-0.0	0
3.2	26.06226975	10.080002866000001	-4.4889123792440575	-0.34749692999999837	1.5289864920000014	0
4.2	25.71477282	11.608989358000002	-4.424333533334062	-0.4169963160000023	1.407362566499998	0
5.2	25.297776503999998	13.0163519245	-4.375714160997963	-0.48649570199999914	1.3899877200000006	0
6.2	24.811280802	14.406339644500001	-4.336146969747318	-0.5559950879999995	1.4073625665000051	0
7.2	24.255285714	15.813702211000006	-4.127276542200261	-0.9208668644999989	1.3899877199999935	0
8.2	23.3344188495	17.203689931	-3.8842817612222382	-1.0598656365000032	0.9729914040000054	0
9.2	22.274553212999997	18.176681335000005	-3.8163335958133464	-1.389987719999997	1.111990175999999	0
10.2	20.884565493	19.288671511000004	-3.770388940005225	-1.3378631805000012	0.9729914039999983	0
11.2	19.5467023125	20.261662915000002	-3.7959628995603465	-1.2683637945000008	0.9729914039999983	0
12.2	18.278338517999998	21.234654319	-3.526456301601457	-1.3726128734999996	0.5559950880000031	0
13.2	16.9057256445	21.790649407000004	-3.323468395317248	-1.5116116454999988	0.27799754400000154	0
14.2	15.394113999	22.068646951000005	-3.141592653589793	-0.8339926320000011	-0.0	0
15.2	14.560121366999999	22.068646951000005	-3.679814355201272	-2.3282294309999987	1.3899877200000006	0
16.2	12.231891936	23.458634671000006	-3.7295952571373596	-1.459487106000001	0.9729914039999983	0
17.2	10.77240483	24.431626075000004	-3.2400388128024264	-1.4073625665	0.13899877200000077	0
18.2	9.3650422635	24.570624847000005	-3.327650830738793	-1.4768619525	0.27799754399999443	0
19.2	7.888180310999999	24.848622391	-3.486750303432463	-1.5463613384999997	0.5559950880000031	0
20.2	6.3418189725	25.404617479000002	-3.644867084844527	-1.5463613384999997	0.851367478500002	0
21.2	4.795457634	26.255984957500004	-3.7776681562935424	-1.1293650225	0.8339926319999975	0
22.2	3.6660926115	27.089977589500002	-3.785093762383076	-1.111990176	0.8339926319999975	0
23.2	2.5541024355	27.9239702215	-3.8045297595699012	-1.2683637945	0.9903662505000028	0
24.2	1.285738641	28.914336472000002	-3.9640109328611706	-0.903492018	0.9729914039999983	0
25.2	0.382246623	29.887327876	-4.184314531958332	-0.24324785100000001	0.4169963160000023	0
26.2	0.138998772	30.304324192000003	-3.141592653589793	-0.0	-0.0	0
27.2	0.138998772	30.304324192000003	-3.141592653589793	-0.0	-0.0	0
28.2	0.138998772	30.304324192000003	-3.141592653589793	-0.0	-0.0	0
29.2	0.138998772	30.304324192000003	-3.141592653589793	-0.0	-0.0	0
30.2	0.138998772	30.304324192000003	-3.141592653589793	-0.0	-0.0	0
31.2	0.138998772	30.304324192000003	-3.141592653589793	-0.0	-0.0	0
32.2	0.138998772	30.304324192000003	-3.141592653589793	-0.0	-0.0	0
33.2	0.138998772	30.304324192000003	-3.141592653589793	-0.0	-0.0	0
34.2	0.138998772	30.304324192000003	-3.141592653589793	-0.0	-0.0	0
