frame_id	pos_x	pos_y	yaw	dx	dy	z
0.0	22.795798608	72.15685444120003	-1.5707963267948966	-0.0	-1.4594871060000045	0
5.2	22.795798608	64.56752149	-1.5707963267948966	-0.0	-1.4594871060000045	0
6.2	22.795798608	63.108034384	-1.631328346577004	-0.13899877200000077	-2.293479738000002	0
7.2	22.656799835999998	60.814554646	-1.318478345908469	0.5733699345000005	-2.223980351999998	0
8.2	23.230169770499998	58.590574294	-1.2924966677897851	0.5559950879999995	-1.9459828079999966	0
9.2	23.786164858499998	56.644591486	-1.3370531459259953	0.43437116249999974	-1.8243588825000003	0
10.2	24.220536020999997	54.8202326035	-1.3258176636680326	0.27799754400000154	-1.1119901760000062	0
11.2	24.498533565	53.7082424275	-3.141592653589793	-0.0	-0.0	0
12.2	24.498533565	53.7082424275	-1.6651895299843305	-0.27799754400000154	-2.9363490584999994	0
13.2	24.220536020999997	50.771893369	-2.3070537557763284	-0.5038705485000001	-0.555995087999996	0
14.2	23.716665472499997	50.215898281	-1.695151321341657	-0.277997543999998	-2.223980352000005	0
15.2	23.4386679285	47.991917928999996	-1.8736811951698717	-0.3474969300000019	-1.111990175999992	0
16.2	23.091170998499997	46.879927753000004	-1.9295669970654676	-0.46912085549999816	-1.2509889479999998	0
17.2	22.622050143	45.628938805000004	-1.8490959858000064	-0.41699631599999876	-1.4594871060000045	0
18.2	22.205053827	44.169451699	-1.7942729279355316	-0.3474969300000019	-1.5289864919999943	0
19.2	21.857556897	42.640465207000005	-1.903616539721644	-0.48649570199999914	-1.4073625665000051	0
20.2	21.371061195	41.2331026405	-2.505517150886044	-1.1293650225	-0.8339926319999975	0
21.2	20.2416961725	40.3991100085	-2.5899376710612483	-1.1293650225	-0.6949938599999967	0
22.2	19.11233115	39.704116148500006	-3.141592653589793	-1.3899877200000006	-0.0	0
23.2	17.72234343	39.704116148500006	-3.141592653589793	-1.4942367989999994	-0.0	0
24.2	16.228106631	39.704116148500006	-2.9694018390668533	-1.5984858780000002	-0.27799754400000154	0
25.2	14.629620753	39.426118604500004	-3.0408116545051267	-1.5463613385000008	-0.1563736184999982	0
26.2	13.083259414499999	39.269744986000006	-3.0477514409604516	-1.4768619525	-0.13899877200000788	0
27.2	11.606397461999999	39.130746214	-3.141592653589793	-1.4768619524999984	-0.0	0
28.2	10.1295355095	39.130746214	-3.0625497594112043	-1.7548594965	-0.13899877199999366	0
29.2	8.374676013	38.991747442000005	-3.141592653589793	-1.7548594965000008	-0.0	0
30.2	6.619816516499999	38.991747442000005	-3.141592653589793	-1.6853601104999996	-0.0	0
31.2	4.934456406	38.991747442000005	-3.0519459372683015	-1.5463613385000001	-0.13899877200000788	0
32.2	3.3880950674999997	38.85274867	-3.055782388893295	-1.6158607244999998	-0.13899877199999366	0
33.2	1.7722343429999998	38.713749898	-3.0045264792796047	-1.0077410969999998	-0.13899877200000077	0
34.2	0.764493246	38.574751126	-3.0045264792796047	-1.0077410969999998	-0.13899877200000077	0
