frame_id	pos_x	pos_y	yaw	dx	dy	z
0.0	43.249467907799996	51.744884772999995	-2.798568713169091	-0.9729914039999983	-0.34749692999999837	0
0.2	43.054869626999995	51.675385387	-2.798568713169091	-0.9729914039999983	-0.34749692999999837	0
1.2	42.081878223	51.327888457	-3.186506249059585	-1.5463613384999988	0.06949938600000394	0
2.2	40.5355168845	51.397387843000004	-3.141592653589793	-1.476861952500002	-0.0	0
3.2	39.058654931999996	51.397387843000004	-3.246469592320022	-1.3204883339999967	0.13899877199999366	0
4.2	37.738166598	51.536386615	-3.335214646445741	-1.772234343000001	0.3474969300000055	0
5.2	35.965932255	51.883883545	-3.338988213439675	-1.3899877200000006	0.27799754400000154	0
6.2	34.575944535	52.161881089000005	-2.9137356048726923	-1.1988644085000004	-0.27799754400000154	0
7.2	33.3770801265	51.883883545	-3.2507461164986653	-1.2683637944999973	0.13899877199999366	0
8.2	32.108716332	52.022882317	-3.04775144096046	-1.476861952500002	-0.13899877199999366	0
9.2	30.6318543795	51.883883545	-3.327650830738796	-1.4768619524999984	0.27799754400000154	0
10.2	29.154992427	52.161881089000005	-3.1415926535897913	-1.3899877200000006	-0.0	0
11.2	27.765004707	52.161881089000005	-2.6403283887182067	-1.2683637945000008	-0.6949938600000038	0
12.2	26.4966409125	51.466887229	-2.253112881669643	-1.1293650225	-1.3899877200000006	0
13.2	25.36727589	50.076899509	-2.1910458127777175	-0.6949938600000003	-0.9729914039999983	0
14.2	24.672282029999998	49.103908105	-1.9591150449673604	-0.6254944739999999	-1.5289864920000014	0
15.2	24.046787555999998	47.574921613	-1.7700403133751001	-0.36487177649999936	-1.806984036000003	0
16.2	23.6819157795	45.767937577	-1.750649826587374	-0.27799754400000154	-1.5289864920000014	0
17.2	23.403918235499997	44.238951085	-1.8703283158648185	-0.36487177649999936	-1.1814895619999959	0
18.2	23.039046458999998	43.057461523	-1.8417431771333141	-0.34749692999999837	-1.2509889479999998	0
19.2	22.691549529	41.806472575	-2.099826797874546	-0.6602441670000019	-1.1293650224999965	0
20.2	22.031305361999998	40.677107552500004	-2.35619449019234	-1.111990175999999	-1.1119901760000062	0
21.2	20.919315186	39.5651173765	-2.5806918463374218	-1.3552380269999986	-0.851367478499995	0
22.2	19.564077159	38.713749898	-2.9617391537973123	-1.5289864920000014	-0.27799754400000154	0
23.2	18.035090667	38.435752354	-3.1415926535897913	-1.5463613384999988	-0.0	0
24.2	16.4887293285	38.435752354	-3.059304663815109	-1.6853601105000016	-0.13899877200000077	0
25.2	14.803369217999998	38.296753582	-3.1415926535897913	-1.5463613384999988	-0.0	0
26.2	13.2570078795	38.296753582	-3.059304663815109	-1.6853601104999996	-0.13899877200000077	0
27.2	11.571647769	38.15775481	-2.9781162154190968	-1.6853601105000016	-0.27799754400000154	0
28.2	9.886287658499999	37.879757266	-3.1415926535897913	-1.5463613384999988	-0.0	0
29.2	8.33992632	37.879757266	-3.1415926535897913	-1.5463613385000008	-0.0	0
30.2	6.793564981499999	37.879757266	-3.047751440960459	-1.4768619524999993	-0.13899877199999366	0
31.2	5.316703029	37.740758494000005	-3.0557823888932845	-1.6158607245000005	-0.13899877200000788	0
32.2	3.7008423044999996	37.601759722	-3.2238806433644775	-1.6853601104999996	0.13899877200000788	0
33.2	2.015482194	37.740758494000005	-2.8318897090473336	-0.8687423250000001	-0.27799754400000154	0
34.2	1.146739869	37.46276095	-2.8318897090473336	-0.8687423250000001	-0.27799754400000154	0
