frame_id	pos_x	pos_y	yaw	dx	dy	z
0.0	128.7962621352	42.59181563680003	-3.0843077270606116	-4.847582173500001	-0.27799754400000154	0
17.2	45.417848751	37.81025788	-3.0843077270606116	-4.847582173500001	-0.27799754400000154	0
18.2	40.5702665775	37.532260336	-3.09400955031281	-4.3784613179999985	-0.2084981579999976	0
19.2	36.1918052595	37.323762178	-3.141592653589793	-3.735591997500002	-0.0	0
20.2	32.456213262	37.323762178	-3.141592653589793	-3.7877165370000014	-0.0	0
21.2	28.668496724999997	37.323762178	-3.1042268757870097	-3.7182171509999975	-0.13899877200000077	0
22.2	24.950279574	37.184763406	-3.1036961137509547	-3.666092611500001	-0.13899877200000077	0
23.2	21.284186962499998	37.045764634	-3.109083785307769	-4.274212239	-0.13899877200000077	0
24.2	17.009974723499997	36.906765862	-3.11059483370756	-4.482710396999997	-0.13899877199999366	0
25.2	12.5272643265	36.76776709000001	-3.1114131402145615	-4.6043343225	-0.13899877200000788	0
26.2	7.9229300039999995	36.628768318	-3.1965201653688244	-5.0560803315	0.27799754400000154	0
27.2	2.8668496725	36.906765862	-3.141592653589793	-1.146739869	-0.0	0
28.2	1.7201098035	36.906765862	-1.5707963267948966	-0.0	-0.13899877199999366	0
29.2	1.7201098035	36.76776709000001	-3.141592653589793	-0.0	-0.0	0
30.2	1.7201098035	36.76776709000001	-3.141592653589793	-0.0	-0.0	0
31.2	1.7201098035	36.76776709000001	-3.141592653589793	-0.0	-0.0	0
32.2	1.7201098035	36.76776709000001	-3.141592653589793	-0.0	-0.0	0
33.2	1.7201098035	36.76776709000001	-3.141592653589793	-0.0	-0.0	0
34.2	1.7201098035	36.76776709000001	-3.141592653589793	-0.0	-0.0	0
