frame_id	pos_x	pos_y	yaw	dx	dy	z
0.0	16.7468347196	63.0228904234	-1.527108296003495	0.13806129199999972	-3.1581520545000004	0
0.2	16.774446978	62.3912600125	-1.527108296003495	0.13806129199999972	-3.1581520545000004	0
1.2	16.91250827	59.233107958	-1.5289046816989678	0.12080363049999931	-2.882029470499994	0
2.2	17.0333119005	56.351078487500004	-1.5479431632540879	0.06903064600000164	-3.020090762500004	0
3.2	17.1023425465	53.330987725	-1.4943903337890678	0.27612258399999945	-3.606851253499997	0
4.2	17.3784651305	49.7241364715	-1.546704603369976	0.06903064599999809	-2.864771809000004	0
5.2	17.4474957765	46.8593646625	-1.5707963267948966	-0.0	-2.882029470500001	0
6.2	17.4474957765	43.977335192	-1.748621431803322	-0.6730487984999982	-3.7449125455	0
7.2	16.774446978	40.2324226465	-1.9800422219939302	-1.242551627999999	-2.864771808999997	0
8.2	15.531895350000001	37.3676508375	-1.9956284897142393	-1.6394778425000018	-3.6241089150000008	0
9.2	13.8924175075	33.7435419225	-1.8692952583810758	-1.1044903359999998	-3.589593592	0
10.2	12.7879271715	30.1539483305	-1.7439094375746547	-0.5522451679999989	-3.1581520545000004	0
11.2	12.235682003500001	26.995796276	-1.679066917655353	-0.3451532300000011	-3.175409715999997	0
12.2	11.8905287735	23.820386560000003	-1.2028153906499128	1.1044903359999998	-2.864771809000004	0
13.2	12.9950191095	20.955614751	-0.7391677816491055	2.5368762405000016	-2.312526640999998	0
14.2	15.531895350000001	18.64308811	-0.47428550557634847	3.2271827005000002	-1.6567355040000038	0
15.2	18.7590780505	16.986352605999997	0.06022857570099576	3.4342746385	0.20709193800000492	0
16.2	22.193352689	17.193444544000002	0.2649759971000149	3.4342746385	0.9319137210000008	0
17.2	25.6276273275	18.125358265000003	0.49503826061860273	2.8129988244999993	1.5186742119999934	0
18.2	28.440626152	19.644032476999996	0.4040591470103939	2.502360917499999	1.069975013000004	0
19.2	30.9429870695	20.71400749	0.13122130361670786	3.399759315499999	0.44869919899999644	0
20.2	34.342746385	21.162706688999997	0.08454375551299831	4.072808114000004	0.3451532300000011	0
21.2	38.415554499	21.507859918999998	0.0	3.6586242380000016	-0.0	0
22.2	42.074178737000004	21.507859918999998	0.0	3.762170206999997	-0.0	0
23.2	45.836348944	21.507859918999998	0.08413824053117056	2.864771808999997	0.24160726099999863	0
24.2	48.701120753	21.749467179999996	1.1071487177940904	0.06903064600000164	0.13806129200000328	0
25.2	48.770151399	21.887528472	3.9669695041105406	-0.2070919379999978	-0.22434959950000177	0
26.2	48.563059461	21.663178872499998	3.9669695041105406	-0.2070919379999978	-0.22434959950000177	0
