frame_id	pos_x	pos_y	yaw	dx	dy	z
0.0	41.92921438040006	24.907619234499997	-0.0	0.2070919379999978	-0.0	0
26.2	47.355023156	24.907619234499997	-0.0	0.2070919379999978	-0.0	0
27.2	47.562115094	24.907619234499997	0.0	0.20709193800000492	-0.0	0
28.2	47.769207032000004	24.907619234499997	-0.3947911196997591	0.2070919379999978	-0.0862883074999985	0
29.2	47.97629897	24.821330926999998	0.0	0.2070919379999978	-0.0	0
30.2	48.183390908	24.821330926999998	-2.9562447035940993	-3.8657161759999994	-0.7248217829999959	0
31.2	44.317674732	24.096509144000002	-2.96813966880309	-4.038292790999996	-0.7075641215000061	0
32.2	40.279381941000004	23.388945022499996	-2.5807380421150956	-3.434274638500007	-2.157207687499998	0
33.2	36.8451073025	21.231737335	-2.519827251638301	-3.227182700499995	-2.312526640999998	0
34.2	33.617924602	18.919210694	-2.338275261432687	-2.364299625500003	-2.4505879330000013	0
35.2	31.2536249765	16.468622761	-2.3181505712463815	-2.3988149484999997	-2.5886492249999975	0
36.2	28.854810028	13.879973536000001	-2.3145519110937554	-2.3815572869999997	-2.5886492250000046	0
37.2	26.473252741	11.291324310999997	-2.216133980814444	-2.2607536565000004	-3.0028331010000002	0
38.2	24.2124990845	8.288491209999997	-2.028455983411789	-1.708508488499998	-3.4687899615000006	0
39.2	22.503990596	4.819701248499996	-1.8751710629590486	-1.0354596899999997	-3.2962133464999965	0
40.2	21.468530906	1.5234879019999994	-1.5707963267948966	-0.0	-0.31063790700000027	0
41.2	21.468530906	1.2128499949999991	-3.141592653589793	-0.0	-0.0	0
42.2	21.468530906	1.2128499949999991	-3.141592653589793	-0.0	-0.0	0
43.2	21.468530906	1.2128499949999991	-3.141592653589793	-0.0	-0.0	0
