frame_id	pos_x	pos_y	yaw	dx	dy	z
0.0	17.982483283	86.44844014349998	-1.5707963267948966	-0.0	-0.8628830749999992	0
23.2	17.982483283	66.4295528035	-1.5707963267948966	-0.0	-0.8628830749999992	0
24.2	17.982483283	65.5666697285	-1.5707963267948966	-0.0	-3.727654884000003	0
25.2	17.982483283	61.8390148445	-1.5707963267948966	-0.0	-3.537820607499995	0
26.2	17.982483283	58.301194237000004	-1.580746247187702	-0.03451532300000082	-3.4687899615000077	0
27.2	17.94796796	54.8324042755	-1.5907936607680466	-0.06903064599999809	-3.4515322999999967	0
28.2	17.878937314	51.3808719755	-1.580795993481562	-0.03451532300000082	-3.4515322999999967	0
29.2	17.844421991	47.9293396755	-1.6332151367908543	-0.20709193800000136	-3.3134710080000076	0
30.2	17.637330053	44.615868667499996	-1.6543708342194834	-0.27612258399999945	-3.2962133464999965	0
31.2	17.361207469	41.319655321	-1.7053942409553633	-0.448699199	-3.3134710080000005	0
32.2	16.91250827	38.006184313	-2.1486982637571423	-2.0709193799999994	-3.175409715999997	0
33.2	14.84158889	34.830774597	-2.1473635965483053	-2.053661718500001	-3.1581520545000004	0
34.2	12.7879271715	31.6726225425	-2.3237383589633245	-2.571391563499999	-2.7439681785000047	0
35.2	10.216535608000001	28.928654363999996	-2.295950019525289	-2.554133902000001	-2.882029470499994	0
36.2	7.662401706	26.046624893500002	-2.0949759555778096	-1.9156004264999993	-3.3134710080000005	0
37.2	5.7468012795000005	22.733153885500002	-1.8824169816782552	-1.1562633205000006	-3.589593592	0
38.2	4.590537959	19.143560293500002	-1.203287484614001	1.3288399355000005	-3.4515323000000038	0
39.2	5.9193778945	15.692027993499998	-1.2200683785466935	1.2943246124999996	-3.5378206075000023	0
40.2	7.213702507	12.154207385999996	-0.6818274377701965	2.657679871	-2.157207687499998	0
41.2	9.871382378	9.996999698499998	-0.4020685300934584	3.6931395610000006	-1.5704471964999982	0
42.2	13.564521939	8.426552502	-0.8058034940839859	2.4851032560000004	-2.5886492249999975	0
43.2	16.049625195	5.837903277000002	-0.8058034940839859	2.4851032560000004	-2.5886492249999975	0
